Concentration,lat,lgn,Date
2079.11,0.326572,32.570041,5/29/2017
2755.3,0.321131,32.569252,5/29/2017
3006.18,0.318904,32.569793,5/29/2017
2869.49,0.316063,32.571315,5/29/2017
3182.1,0.314251,32.571678,5/29/2017
1067.19,0.313416,32.572551,5/29/2017
2534.79,0.311763,32.572937,5/29/2017
3341.69,0.309748,32.572933,5/29/2017
2378.43,0.308167,32.573947,5/29/2017
1114.97,0.306477,32.576015,5/29/2017
1365.82,0.307558,32.574832,5/29/2017
3386.87,0.308475,32.57376,5/29/2017
1612.34,0.310808,32.572662,5/29/2017
1093.03,0.312385,32.5718,5/29/2017
165.18,0.312365,32.571826,5/29/2017
610.9,0.312399,32.571823,5/29/2017
930.99,0.312394,32.571823,5/29/2017
1065.07,0.312405,32.571819,5/29/2017
877.38,0.312396,32.571826,5/29/2017
383.17,0.312414,32.571815,5/29/2017
1113.3,0.31241,32.571838,5/29/2017
914.1,0.312384,32.57183,5/29/2017
223.85,0.312373,32.571823,5/29/2017
2606.75,0.312394,32.571796,5/29/2017
2791.96,0.312408,32.571792,5/29/2017
762.7,0.312407,32.5718,5/29/2017
387.01,0.312401,32.5718,5/29/2017
723.92,0.312386,32.571796,5/29/2017
2290.36,0.312383,32.571819,5/29/2017
676.09,0.312398,32.571788,5/29/2017
599.35,0.312389,32.571781,5/29/2017
673.52,0.312353,32.571838,5/29/2017
312.89,0.312327,32.571853,5/29/2017
632.69,0.312359,32.57183,5/29/2017
1124.94,0.312371,32.571819,5/29/2017
2560.84,0.312367,32.571834,5/29/2017
2695.61,0.312387,32.571834,5/29/2017
922.69,0.312399,32.571804,5/29/2017
539.45,0.312389,32.571807,5/29/2017
660.32,0.31237,32.57183,5/29/2017
1578.41,0.31236,32.571849,5/29/2017
2859.27,0.312379,32.571823,5/29/2017
466.52,0.312373,32.571834,5/29/2017
612.82,0.312369,32.571823,5/29/2017
781.33,0.31241,32.571819,5/29/2017
2515.46,0.312413,32.5718,5/29/2017
746.61,0.312395,32.571826,5/29/2017
1081.01,0.31235,32.571815,5/29/2017
594.67,0.312357,32.571811,5/29/2017
849.31,0.312355,32.57183,5/29/2017
908.93,0.312355,32.571796,5/29/2017
446.99,0.312349,32.571807,5/29/2017
708.45,0.312357,32.571811,5/29/2017
830.21,0.312332,32.57183,5/29/2017
1426.88,0.31235,32.57183,5/29/2017
1052.88,0.312332,32.571811,5/29/2017
1273.31,0.312368,32.571784,5/29/2017
863.88,0.312356,32.571819,5/29/2017
881.37,0.312354,32.571838,5/29/2017
1478.78,0.312364,32.571788,5/29/2017
1395.76,0.312362,32.571823,5/29/2017
973.75,0.312345,32.57183,5/29/2017
1875.4,0.312342,32.571857,5/29/2017
1071.57,0.312351,32.571853,5/29/2017
1443.12,0.31234,32.571842,5/29/2017
559.2,0.312354,32.571826,5/29/2017
1125.11,0.31235,32.571849,5/29/2017
1123.64,0.312362,32.571823,5/29/2017
1355.39,0.312345,32.571807,5/29/2017
856.77,0.312385,32.571834,5/29/2017
929.76,0.312381,32.571846,5/29/2017
1918.67,0.312337,32.57183,5/29/2017
1355.24,0.312394,32.571857,5/29/2017
1684.87,0.312434,32.571868,5/29/2017
779.85,0.312398,32.571834,5/29/2017
1656.17,0.312392,32.571838,5/29/2017
750.4,0.31242,32.571834,5/29/2017
1390.6,0.312398,32.571861,5/29/2017
2407.29,0.312392,32.571819,5/29/2017
973.77,0.312424,32.571807,5/29/2017
680.6,0.312401,32.57183,5/29/2017
1663.23,0.312368,32.571807,5/29/2017
2244.74,0.31242,32.571846,5/29/2017
1009.41,0.312425,32.571792,5/29/2017
270.83,0.312429,32.571819,5/29/2017
3733.9,0.312377,32.571804,5/29/2017
1219.51,0.312385,32.57183,5/29/2017
3179.12,0.312376,32.571807,5/29/2017
1702.81,0.3124,32.571838,5/29/2017
1423.73,0.31237,32.571792,5/29/2017
810.99,0.312374,32.5718,5/29/2017
1921.62,0.312367,32.571804,5/29/2017
2246.35,0.312401,32.571807,5/29/2017
2182.08,0.312375,32.571819,5/29/2017
2661.15,0.312363,32.571819,5/29/2017
1986.47,0.312946,32.573093,5/29/2017
2029.42,0.313049,32.574779,5/29/2017
1349.59,0.313072,32.575286,5/29/2017
1501.96,0.312929,32.577777,5/29/2017
1694.18,0.315881,32.578693,5/29/2017
663.73,0.315881,32.578693,5/29/2017
1214.99,0.315881,32.578693,5/29/2017
950.13,0.315881,32.578693,5/29/2017
604.25,0.315881,32.578693,5/29/2017
150.4,0.315881,32.578693,5/29/2017
797.97,0.315881,32.578693,5/29/2017
465.11,0.315881,32.578693,5/29/2017
659.31,0.315881,32.578693,5/29/2017
660.59,0.315881,32.578693,5/29/2017
1154.73,0.315881,32.578693,5/29/2017
571.34,0.315881,32.578693,5/29/2017
510.25,0.315881,32.578693,5/29/2017
1730.56,0.316816,32.578468,5/29/2017
1224.59,0.316869,32.578052,5/29/2017
2019.24,0.318404,32.576721,5/29/2017
1547.45,0.322247,32.574974,5/29/2017
3105.15,0.32599,32.574138,5/29/2017
3004.19,0.329351,32.574119,5/29/2017
1726.28,0.331154,32.573913,5/29/2017
1376.15,0.332561,32.573635,5/29/2017
1239.63,0.3334,32.573368,5/29/2017
1604.72,0.337032,32.573505,5/29/2017
3694.54,0.339085,32.574062,5/29/2017
3187.13,0.341059,32.575126,5/29/2017
2711.56,0.344416,32.576938,5/29/2017
3575.27,0.347776,32.578395,5/29/2017
2648.54,0.35248,32.580959,5/29/2017
1335.45,0.354799,32.58496,5/29/2017
808.03,0.354749,32.585277,5/29/2017
1072.71,0.354759,32.585285,5/29/2017
3243.39,0.356384,32.583053,5/29/2017
2123.64,0.357995,32.584178,5/29/2017
2253.41,0.356409,32.584587,5/30/2017
538.45,0.356415,32.584621,5/30/2017
414.48,0.356151,32.584465,5/30/2017
777.5,0.356087,32.58443,5/30/2017
990.89,0.356101,32.584453,5/30/2017
794.34,0.356085,32.584442,5/30/2017
882.34,0.356093,32.584449,5/30/2017
1958.24,0.356092,32.584438,5/30/2017
683.33,0.35571,32.584793,5/30/2017
1858.39,0.356036,32.583454,5/30/2017
713.94,0.357483,32.581501,5/30/2017
1299.38,0.358857,32.578704,5/30/2017
277,0.359427,32.577083,5/30/2017
2070.94,0.359371,32.574245,5/30/2017
1205.38,0.355653,32.572925,5/30/2017
85.43,0.35344,32.569095,5/30/2017
0.62,0.352911,32.563297,5/30/2017
1035.42,0.353255,32.562728,5/30/2017
649.11,0.353661,32.562671,5/30/2017
1685.44,0.353653,32.56266,5/30/2017
1713.34,0.353661,32.562709,5/30/2017
592.31,0.353409,32.562667,5/30/2017
113.28,0.353471,32.562721,5/30/2017
1640.29,0.351277,32.562839,5/30/2017
608.08,0.348035,32.565067,5/30/2017
382.4,0.344595,32.569145,5/30/2017
1723.88,0.340669,32.571952,5/30/2017
1278.06,0.339351,32.573394,5/30/2017
551.95,0.334422,32.576576,5/30/2017
596.3,0.333525,32.57698,5/30/2017
600.21,0.329556,32.576072,5/30/2017
931.43,0.322293,32.576343,5/30/2017
572.24,0.318592,32.575244,5/30/2017
897.95,0.317098,32.574619,5/30/2017
496.88,0.317583,32.574314,5/30/2017
2696.17,0.318781,32.575744,5/30/2017
2006.05,0.316689,32.578372,5/30/2017
921.37,0.316689,32.578372,5/30/2017
901.73,0.316689,32.578372,5/30/2017
355.75,0.316689,32.578372,5/30/2017
521.34,0.316689,32.578372,5/30/2017
329.39,0.316689,32.578372,5/30/2017
832.22,0.316689,32.578372,5/30/2017
717.86,0.316689,32.578372,5/30/2017
530.72,0.316689,32.578372,5/30/2017
616.84,0.316689,32.578372,5/30/2017
487.74,0.317085,32.578918,5/30/2017
778.06,0.317779,32.579765,5/30/2017
1048.61,0.321817,32.577606,5/30/2017
2222.94,0.326241,32.576923,5/30/2017
410.32,0.331392,32.576473,5/30/2017
961.01,0.331579,32.579841,5/30/2017
2509.35,0.333534,32.576957,5/30/2017
1229.81,0.338377,32.574302,5/30/2017
748.18,0.341089,32.575206,5/30/2017
749.47,0.344475,32.576904,5/30/2017
888.03,0.347779,32.578369,5/30/2017
789.43,0.352144,32.580497,5/30/2017
92.42,0.355091,32.584331,5/30/2017
835.92,0.354725,32.585266,5/30/2017
1249.24,0.354776,32.58525,5/30/2017
183.63,0.3548,32.585243,5/30/2017
416.84,0.354786,32.585239,5/30/2017
1158.13,0.35475,32.585258,5/30/2017
51.5,0.354749,32.585273,5/30/2017
55.17,0.354736,32.585273,5/30/2017
671.85,0.354735,32.585266,5/30/2017
2427.59,0.354758,32.585277,5/30/2017
303.55,0.354748,32.585289,5/30/2017
0.62,0.356381,32.582695,5/30/2017
1213.73,0.356425,32.582675,5/30/2017
0.62,0.356435,32.582618,5/30/2017
245.54,0.35643,32.582611,5/30/2017
673.09,0.356384,32.582611,5/30/2017
714.61,0.356417,32.582675,5/30/2017
858.48,0.356386,32.582679,5/30/2017
503.47,0.356404,32.582687,5/30/2017
397.65,0.356383,32.582702,5/30/2017
1044.75,0.356376,32.582725,5/30/2017
1400.08,0.356374,32.582717,5/30/2017
326.29,0.356393,32.582691,5/30/2017
497.39,0.356407,32.582637,5/30/2017
657.41,0.35639,32.582687,5/30/2017
1229.74,0.35639,32.582687,5/30/2017
1196.39,0.3564,32.582668,5/30/2017
1275.77,0.356391,32.582641,5/30/2017
1264.53,0.356394,32.582679,5/30/2017
1140.2,0.356393,32.582721,5/30/2017
1208.08,0.356394,32.582691,5/30/2017
885.36,0.356411,32.582706,5/30/2017
608.49,0.356397,32.582706,5/30/2017
1272.15,0.356402,32.582675,5/30/2017
704.68,0.356378,32.582687,5/30/2017
1622.71,0.356398,32.58266,5/30/2017
797.58,0.356365,32.582618,5/30/2017
679.44,0.356376,32.582653,5/30/2017
677.77,0.356393,32.582687,5/30/2017
539.68,0.356444,32.582653,5/30/2017
621.51,0.356412,32.582645,5/30/2017
801.34,0.356451,32.582637,5/30/2017
937.23,0.356405,32.582653,5/30/2017
1073.58,0.356378,32.582717,5/30/2017
874.93,0.356382,32.582672,5/30/2017
743.66,0.356383,32.582645,5/30/2017
1274.95,0.35641,32.582599,5/30/2017
873.36,0.356394,32.582668,5/30/2017
792.12,0.356365,32.582664,5/30/2017
706.41,0.35635,32.582618,5/30/2017
586.51,0.356333,32.582649,5/30/2017
266.87,0.356378,32.582664,5/30/2017
827.47,0.356385,32.582618,5/30/2017
1078.7,0.35641,32.582603,5/30/2017
730.71,0.356386,32.582622,5/30/2017
823.83,0.356394,32.582561,5/30/2017
522.24,0.356407,32.582611,5/30/2017
645.4,0.356416,32.582607,5/30/2017
902.51,0.356403,32.58263,5/30/2017
639.48,0.3564,32.582611,5/30/2017
463.54,0.356397,32.582649,5/30/2017
252.63,0.356409,32.582683,5/30/2017
929.04,0.356494,32.582859,5/30/2017
2035.31,0.356523,32.582828,5/30/2017
733.76,0.356535,32.58282,5/30/2017
682.27,0.356545,32.582828,5/30/2017
579.52,0.356539,32.582832,5/30/2017
1903.91,0.356517,32.582836,5/30/2017
536.1,0.356506,32.58282,5/30/2017
1366.72,0.356522,32.582817,5/30/2017
1259.41,0.359096,32.583389,5/30/2017
2512.23,0.360688,32.581031,5/30/2017
999.95,0.36227,32.578464,5/30/2017
815.18,0.362745,32.576599,5/30/2017
192.71,0.364194,32.575325,5/30/2017
569.26,0.365817,32.575454,5/30/2017
2089.91,0.365814,32.575454,5/30/2017
98.38,0.365817,32.575458,5/30/2017
1753.59,0.365803,32.575447,5/30/2017
459.48,0.365805,32.575443,5/30/2017
291.99,0.365785,32.575458,5/30/2017
306.64,0.365792,32.5755,5/30/2017
2271.12,0.363477,32.575336,5/30/2017
801.23,0.362825,32.577247,5/30/2017
543.62,0.360852,32.579738,5/30/2017
369.49,0.360513,32.582668,5/30/2017
2540.08,0.359177,32.582122,5/30/2017
1957.36,0.359098,32.582229,5/30/2017
1746.22,0.357219,32.583011,5/30/2017
54.17,0.353412,32.581432,5/30/2017
434.39,0.350144,32.579364,5/30/2017
1084.74,0.346872,32.577941,5/30/2017
3410.72,0.342666,32.57669,5/30/2017
618.39,0.340851,32.574638,5/30/2017
426.31,0.335245,32.576145,5/30/2017
2427.79,0.333496,32.576957,5/30/2017
3328.88,0.330876,32.576595,5/30/2017
3927.28,0.326056,32.575923,5/30/2017
2067.41,0.323344,32.575637,5/30/2017
2436.72,0.325336,32.574958,5/30/2017
2234.24,0.332362,32.574424,5/30/2017
1379.18,0.332212,32.575832,5/30/2017
3565.16,0.335212,32.577716,5/30/2017
3328.79,0.336715,32.583072,5/30/2017
2972.63,0.343932,32.595996,5/30/2017
3347.5,0.346095,32.597072,5/30/2017
5252.35,0.352613,32.608436,5/30/2017
6026.73,0.353614,32.610893,5/30/2017
4353.66,0.355336,32.614013,5/30/2017
3739.84,0.355779,32.615016,5/30/2017
2525.36,0.362288,32.623126,5/30/2017
3309.15,0.363079,32.625591,5/30/2017
6385.88,0.363437,32.632801,5/30/2017
4551.8,0.363716,32.635261,5/30/2017
2677.8,0.369148,32.640796,5/30/2017
2998.77,0.374325,32.643287,5/30/2017
1122.12,0.380287,32.646747,5/30/2017
3061.01,0.382482,32.649139,5/30/2017
4954.4,0.383123,32.649776,5/30/2017
5080.12,0.383133,32.649879,5/30/2017
4773.14,0.371404,32.64191,5/30/2017
2491.02,0.367887,32.64019,5/30/2017
1590.52,0.363652,32.635189,5/30/2017
3109.15,0.365799,32.633174,5/30/2017
4597.78,0.368781,32.616245,5/30/2017
1663.35,0.365808,32.610721,5/30/2017
2928.89,0.358612,32.597076,5/30/2017
4273.66,0.358134,32.593818,5/30/2017
3379.21,0.354965,32.584533,5/30/2017
3104.7,0.356475,32.58287,5/30/2017
430.17,0.356524,32.58282,5/30/2017
4195.75,0.356522,32.582824,5/30/2017
225.24,0.356534,32.582843,5/30/2017
437.24,0.356523,32.582828,5/30/2017
57.26,0.356502,32.582786,5/30/2017
2346.55,0.356505,32.582805,5/30/2017
1129.5,0.356517,32.582817,5/30/2017
1222.45,0.356514,32.582817,5/30/2017
2259.46,0.356498,32.582817,5/30/2017
3368.33,0.356505,32.582832,5/30/2017
756.01,0.356517,32.58282,5/30/2017
212.44,0.356512,32.582817,5/30/2017
1106.47,0.356513,32.58282,5/30/2017
805.27,0.356501,32.582828,5/30/2017
589.75,0.356497,32.58282,5/30/2017
657.96,0.356524,32.582824,5/30/2017
795.76,0.356505,32.582813,5/30/2017
1026.95,0.356113,32.583339,5/30/2017
2534.06,0.356207,32.583515,5/30/2017
554.77,0.356209,32.583511,5/30/2017
2302.86,0.356203,32.583511,5/30/2017
1959.89,0.356203,32.583496,5/30/2017
817.86,0.356205,32.583503,5/30/2017
2259.79,0.3562,32.583507,5/30/2017
692.24,0.356197,32.583507,5/30/2017
481.97,0.356215,32.583499,5/30/2017
1427.73,0.356202,32.583503,5/30/2017
3087.73,0.352094,32.58073,5/30/2017
2261.91,0.352113,32.580741,5/30/2017
1303.11,0.35088,32.579727,5/30/2017
3453.41,0.342055,32.576618,5/30/2017
2919.04,0.34068,32.574153,5/30/2017
2899.72,0.330338,32.576507,5/30/2017
2163.11,0.324453,32.57603,5/30/2017
637.35,0.317264,32.574615,5/30/2017
1981.68,0.317279,32.574668,5/30/2017
4021.74,0.317228,32.574634,5/30/2017
3674.79,0.31726,32.574653,5/30/2017
2543.81,0.317217,32.574634,5/30/2017
3118.24,0.317088,32.574626,5/30/2017
2921.07,0.317473,32.573352,5/30/2017
2686.36,0.316911,32.572101,5/30/2017
5514.8,0.31236,32.571815,5/30/2017
927.37,0.312377,32.5718,5/30/2017
58.78,0.31237,32.571861,5/30/2017
2255.2,0.312393,32.571811,5/30/2017
169.54,0.312387,32.571823,5/30/2017
3086.77,0.312364,32.571811,5/30/2017
718.1,0.312366,32.571834,5/30/2017
2318.49,0.312323,32.571865,5/30/2017
3374.93,0.312377,32.571815,5/30/2017
2962.22,0.312355,32.571823,5/30/2017
4501.44,0.312386,32.571788,5/30/2017
2704.72,0.31233,32.571853,5/30/2017
2728.97,0.31239,32.5718,5/30/2017
1497.44,0.312399,32.571788,5/30/2017
2027.33,0.312412,32.571784,5/30/2017
3867.98,0.312398,32.571796,5/30/2017
1292.3,0.312385,32.571819,5/30/2017
2603.15,0.312437,32.571784,5/30/2017
1915.36,0.312441,32.5718,5/30/2017
1891.18,0.312393,32.5718,5/30/2017
1683.9,0.312443,32.571784,5/30/2017
533.6,0.31245,32.571781,5/30/2017
221.53,0.312382,32.571819,5/30/2017
62.13,0.312346,32.571826,5/30/2017
1879.95,0.312385,32.571811,5/30/2017
2517.58,0.312409,32.571815,5/30/2017
3904.59,0.312522,32.571781,5/30/2017
1881.87,0.312516,32.571773,5/30/2017
4040.11,0.31246,32.571784,5/30/2017
3090.82,0.312493,32.571784,5/30/2017
38,0.312463,32.571769,5/30/2017
3515.42,0.312433,32.5718,5/30/2017
3732.1,0.312474,32.571765,5/30/2017
3237.65,0.312402,32.571792,5/30/2017
3210.06,0.31246,32.571784,5/30/2017
3300.39,0.312477,32.571758,5/30/2017
258.16,0.312444,32.571807,5/30/2017
376.47,0.312449,32.571792,5/30/2017
104.85,0.312414,32.5718,5/30/2017
352.86,0.312405,32.571807,5/30/2017
860.77,0.312433,32.571773,5/30/2017
89.18,0.312398,32.571815,5/30/2017
483.86,0.31238,32.571823,5/30/2017
0.62,0.312335,32.571815,5/30/2017
191.49,0.312379,32.571792,5/30/2017
271.32,0.312365,32.571773,5/30/2017
477.51,0.312476,32.571781,5/30/2017
91.97,0.31246,32.571739,5/30/2017
190.56,0.312447,32.571762,5/30/2017
4835.69,0.312436,32.571773,5/30/2017
1405.91,0.312406,32.571815,5/30/2017
5346.2,0.312402,32.571796,5/30/2017
5147.26,0.312414,32.571784,5/30/2017
2433.07,0.312413,32.57183,5/30/2017
2837.56,0.312372,32.571807,5/30/2017
5697.58,0.312354,32.571762,5/30/2017
4961.07,0.312393,32.571804,5/30/2017
3237.21,0.312418,32.571788,5/30/2017
3801.59,0.312406,32.571784,5/30/2017
2181.79,0.312414,32.571792,5/30/2017
457.57,0.312395,32.571796,5/30/2017
975.11,0.312466,32.571834,5/30/2017
5061.39,0.312396,32.571781,5/30/2017
1574.69,0.312388,32.571777,5/30/2017
1527.23,0.312379,32.571781,5/30/2017
4707.92,0.312417,32.571804,5/30/2017
2419.81,0.312403,32.571788,5/30/2017
399.41,0.312394,32.571769,5/30/2017
1159.1,0.312401,32.571792,5/30/2017
2834.5,0.312425,32.571784,5/30/2017
3475.71,0.312462,32.571823,5/30/2017
3959.82,0.312552,32.571811,5/30/2017
979.62,0.312412,32.571834,5/30/2017
144.59,0.312398,32.571838,5/30/2017
528.76,0.312453,32.571006,5/30/2017
4602.25,0.313136,32.568946,5/30/2017
3813.51,0.31435,32.562137,5/30/2017
2812.15,0.311198,32.55899,5/30/2017
2282.62,0.313129,32.548698,5/30/2017
3523.58,0.313181,32.548759,5/30/2017
59.26,0.313001,32.54837,5/30/2017
1694.78,0.309102,32.550586,5/30/2017
1429.06,0.308798,32.555641,5/30/2017
3046.55,0.311087,32.558902,5/30/2017
3719.7,0.320671,32.569149,5/30/2017
2122.9,0.324796,32.56974,5/30/2017
1816.39,0.329004,32.571506,5/30/2017
894.89,0.329983,32.573715,5/30/2017
3494.45,0.335582,32.57579,5/30/2017
3179.53,0.339433,32.573959,5/30/2017
3555.46,0.348725,32.578834,5/30/2017
2944.86,0.352782,32.581081,5/30/2017
992.39,0.355339,32.582283,5/30/2017
1210.09,0.356287,32.582756,5/30/2017
3779.75,0.356329,32.582733,5/30/2017
3801.92,0.35632,32.582744,5/30/2017
3208.18,0.356661,32.582836,5/30/2017
